Order,Yr Sold,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,SalePrice,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Mo Sold,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Open Porch SF,Foundation,Bsmt Qual,Wood Deck SF,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Fireplace Qu,Garage Yr Blt,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Garage Type,Garage Finish,Has_Garage,Garage_Type_Encoded
2603,2006,50,RL,60.0,10818,Pave,80000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,2,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,0,BrkTil,Fa,120,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,TA,TA,1935.0,981,779,0,1760,0.0,0.0,1,1,4,1,TA,7,Typ,Detchd,Unf,1,5
2604,2006,50,RL,60.0,10410,Pave,105000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,1,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,PConc,TA,216,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,TA,,1998.0,694,520,0,1214,0.0,0.0,1,0,3,1,TA,6,Typ,Detchd,Unf,1,5
2605,2006,190,RL,60.0,10800,Pave,160000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,5,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,TA,142,No,BLQ,664.0,Unf,0.0,290.0,954.0,GasA,TA,Gd,1970.0,1766,648,0,2414,0.0,0.0,2,0,3,2,TA,10,Mod,Attchd,Unf,1,1
2606,2006,50,RL,60.0,10800,Pave,170000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,4,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,21,CBlock,Fa,436,No,ALQ,626.0,Unf,0.0,170.0,796.0,GasA,Gd,TA,1950.0,1096,370,0,1466,0.0,1.0,2,0,3,1,Gd,7,Min1,Attchd,Unf,1,1
2607,2006,20,RL,84.0,8658,Pave,160000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,12,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,138,CBlock,TA,0,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,TA,1965.0,1324,0,0,1324,0.0,0.0,2,0,3,1,TA,6,Typ,Attchd,RFn,1,1
2608,2006,80,RL,85.0,13400,Pave,159950,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,6,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,0,CBlock,TA,0,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,GasA,TA,Gd,1966.0,1086,0,0,1086,1.0,0.0,1,0,3,1,TA,6,Typ,Attchd,RFn,1,1
2609,2006,80,RL,83.0,10184,Pave,165000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,6,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,75,CBlock,TA,345,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,Gd,1963.0,1146,0,0,1146,0.0,1.0,1,0,3,1,TA,6,Typ,Attchd,Unf,1,1
2610,2006,50,RL,77.0,9786,Pave,159000,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,6,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,TA,0,No,Rec,600.0,Unf,0.0,312.0,912.0,GasA,TA,Gd,1962.0,1085,649,0,1734,0.0,0.0,1,1,3,1,Gd,7,Typ,Attchd,RFn,1,1
2611,2006,20,RL,77.0,9510,Pave,147000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,5,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,240,CBlock,TA,0,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,,1962.0,1207,0,0,1207,0.0,0.0,1,1,3,1,TA,6,Typ,Attchd,RFn,1,1
2612,2006,20,RL,66.0,7800,Pave,115000,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,11,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,TA,0,No,Rec,312.0,LwQ,600.0,0.0,912.0,GasA,TA,,1964.0,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,Attchd,Unf,1,1
2613,2006,20,RL,79.0,8910,Pave,159500,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,7,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,0,CBlock,TA,0,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Fa,1954.0,1194,0,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,BuiltIn,Fin,1,3
2614,2006,20,RL,60.0,7332,Pave,120000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,10,1Fam,1Story,6,6,1959,1959,Gable,CompShg,WdShing,Wd Shng,BrkFace,207.0,TA,0,CBlock,TA,168,No,BLQ,414.0,Unf,0.0,450.0,864.0,GasA,Ex,,1959.0,864,0,0,864,1.0,0.0,1,0,2,1,Gd,4,Typ,Attchd,Unf,1,1
2615,2006,20,RL,73.0,7100,Pave,129900,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,7,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,0,CBlock,TA,0,No,GLQ,708.0,Unf,0.0,108.0,816.0,GasA,TA,,1957.0,816,0,0,816,1.0,0.0,1,0,2,1,TA,5,Typ,Detchd,Unf,1,5
2616,2006,20,RL,80.0,10800,Pave,183000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,8,1Fam,1Story,6,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,98,CBlock,TA,355,No,Rec,913.0,Unf,0.0,400.0,1313.0,GasA,TA,TA,1961.0,1773,0,0,1773,1.0,0.0,2,0,3,1,TA,6,Min2,Attchd,RFn,1,1
2617,2006,20,RL,86.0,11650,Pave,157500,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,6,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,68,Slab,,0,,,0.0,,0.0,0.0,0.0,GasA,Gd,Gd,1959.0,1472,0,0,1472,0.0,0.0,2,0,2,1,Gd,5,Typ,Attchd,Unf,1,1
2618,2006,60,RL,,18275,Pave,277500,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,9,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,,0.0,TA,102,CBlock,TA,520,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,Gd,1962.0,1900,548,0,2448,1.0,0.0,3,0,3,1,TA,9,Typ,Attchd,RFn,1,1
2619,2006,20,RL,47.0,16321,Pave,207500,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,12,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,258,CBlock,TA,288,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Gd,1957.0,1600,0,0,1600,1.0,0.0,1,0,2,1,TA,6,Typ,Attchd,RFn,1,1
2620,2006,50,RL,60.0,12144,Pave,147500,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,9,1Fam,1.5Fin,4,6,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,,0.0,TA,0,CBlock,TA,199,No,Rec,455.0,Unf,0.0,455.0,910.0,GasA,Gd,,1950.0,910,611,0,1521,0.0,0.0,1,1,3,1,Gd,6,Min2,Detchd,Unf,1,5
2621,2006,50,RL,60.0,10800,Pave,135000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,12,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,0,CBlock,TA,0,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,TA,,,720,472,0,1192,0.0,0.0,1,1,4,1,TA,6,Typ,NoGarage,,0,6
2622,2006,20,RL,60.0,7200,Pave,109500,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,6,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,,0,,,0.0,,0.0,0.0,0.0,GasA,TA,,1950.0,1040,0,0,1040,0.0,0.0,1,0,2,1,TA,5,Typ,Detchd,Unf,1,5
2623,2006,20,RL,60.0,7200,Pave,109900,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,7,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,29,Slab,,0,,,0.0,,0.0,0.0,0.0,GasA,TA,,1950.0,1040,0,0,1040,0.0,0.0,1,0,2,1,TA,4,Typ,Detchd,Unf,1,5
2624,2006,20,RL,70.0,7560,Pave,133700,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,7,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,0,CBlock,TA,140,No,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,TA,,1959.0,1040,0,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,Attchd,RFn,1,1
2625,2006,90,RL,60.0,8544,Pave,81400,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,12,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,,0.0,TA,0,Slab,,0,,,0.0,,0.0,0.0,0.0,Wall,Fa,,1950.0,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,Detchd,Unf,1,5
2626,2006,90,RL,,8544,Pave,87500,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,5,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,0,Slab,,0,,,0.0,,0.0,0.0,0.0,Wall,Fa,,1949.0,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,Detchd,Unf,1,5
2627,2006,90,RL,60.0,8544,Pave,93500,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,7,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,,0.0,TA,0,CBlock,,0,,,0.0,,0.0,0.0,0.0,GasA,Gd,,1949.0,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,Detchd,Unf,1,5
2628,2006,90,RL,75.0,8512,Pave,119000,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,9,Duplex,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,0,CBlock,TA,0,No,Unf,0.0,Unf,0.0,1556.0,1556.0,GasA,TA,,,1556,0,0,1556,0.0,0.0,2,0,4,2,TA,8,Typ,NoGarage,,0,6
2629,2006,20,RL,70.0,7945,Pave,141000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,5,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,0,CBlock,TA,0,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,GasA,Ex,,1959.0,1150,0,0,1150,1.0,0.0,1,0,3,1,TA,6,Typ,Attchd,RFn,1,1
2630,2006,20,RL,70.0,7000,Pave,146000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,7,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,0,CBlock,TA,0,No,GLQ,781.0,Unf,0.0,369.0,1150.0,GasA,TA,,1961.0,1150,0,0,1150,0.0,0.0,1,0,3,1,TA,6,Typ,Attchd,RFn,1,1
2631,2006,60,RL,69.0,7590,Pave,155000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,7,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,108,CBlock,TA,188,No,BLQ,512.0,Unf,0.0,148.0,660.0,GasA,TA,Fa,1966.0,660,688,0,1348,0.0,0.0,1,1,3,1,TA,6,Typ,Attchd,RFn,1,1
2632,2006,85,RL,69.0,10205,Pave,134500,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,5,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,72,CBlock,TA,150,Av,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,TA,,1962.0,999,0,0,999,1.0,0.0,1,0,3,1,TA,6,Typ,Attchd,Unf,1,1
2633,2006,20,RL,74.0,7400,Pave,120000,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,3,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,TA,0,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,Gd,,1962.0,1045,0,0,1045,1.0,0.0,1,0,3,1,TA,6,Typ,Detchd,Unf,1,5
2634,2006,20,RL,70.0,7000,Pave,105000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,2,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,TA,0,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,,1962.0,864,0,0,864,0.0,1.0,1,0,3,1,TA,5,Typ,Attchd,Unf,1,1
2635,2006,190,RL,70.0,7000,Pave,124000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,3,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,80,CBlock,TA,96,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,,,1025,0,0,1025,1.0,0.0,1,0,3,1,TA,6,Typ,NoGarage,,0,6
2636,2006,70,RM,62.0,9856,Pave,169000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,6,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,,0.0,Gd,72,PConc,Fa,0,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,,1900.0,1007,1007,0,2014,0.0,0.0,2,0,5,1,TA,8,Typ,Detchd,Unf,1,5
2637,2006,70,RM,57.0,9906,Pave,107000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,9,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,172,CBlock,TA,0,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,,1940.0,810,518,0,1328,0.0,0.0,1,0,3,1,TA,8,Typ,Detchd,Unf,1,5
2638,2006,50,RM,60.0,9600,Pave,135000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,5,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,0,CBlock,TA,0,No,Rec,276.0,Unf,0.0,936.0,1212.0,GasA,Gd,,1948.0,1226,442,0,1668,1.0,0.0,1,0,3,1,TA,6,Typ,Detchd,Unf,1,5
2639,2006,50,RM,60.0,5520,Pave,111500,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,7,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,PConc,TA,0,No,LwQ,284.0,Unf,0.0,863.0,1147.0,GasA,TA,TA,1920.0,1147,510,0,1657,0.0,0.0,1,0,4,1,Fa,9,Typ,Detchd,Unf,1,5
2640,2006,50,RM,60.0,9600,Pave,156500,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,24,BrkTil,TA,0,No,Rec,381.0,Unf,0.0,399.0,780.0,GasA,Ex,,1956.0,940,476,0,1416,0.0,1.0,1,0,3,1,Gd,7,Typ,Detchd,Unf,1,5
2641,2006,70,RM,60.0,9600,Pave,178000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,8,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,BrkTil,TA,0,No,LwQ,16.0,Unf,0.0,712.0,728.0,GasA,Ex,Gd,1925.0,832,809,0,1641,0.0,1.0,1,1,3,1,Ex,6,Typ,Detchd,Unf,1,5
2642,2006,70,RM,58.0,6451,Pave,139900,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,5,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,,0.0,TA,0,Stone,TA,264,No,Rec,208.0,Unf,0.0,504.0,712.0,GasA,Gd,,1985.0,848,580,0,1428,1.0,0.0,1,0,4,1,TA,7,Typ,Detchd,Fin,1,5
2643,2006,70,RM,66.0,3960,Pave,105000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,7,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,BrkTil,TA,280,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,Po,1930.0,502,502,0,1004,0.0,0.0,1,0,2,1,Gd,5,Typ,Detchd,Unf,1,5
2644,2006,30,RM,70.0,5684,Pave,110000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,113,BrkTil,TA,0,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,,1932.0,813,0,0,813,0.0,0.0,1,0,2,1,Gd,5,Typ,Detchd,Unf,1,5
2645,2006,190,RM,56.0,7745,Pave,111500,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,4,2fmCon,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,6,PConc,TA,0,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Gd,,1993.0,1084,867,0,1951,0.0,0.0,2,0,4,2,Fa,9,Typ,Detchd,Unf,1,5
2646,2006,30,RM,56.0,7741,Pave,108000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,0,BrkTil,TA,0,No,BLQ,143.0,Rec,72.0,817.0,1032.0,GasA,Gd,,1995.0,1032,0,0,1032,0.0,0.0,1,0,2,1,TA,5,Typ,Detchd,Unf,1,5
2647,2006,30,RM,50.0,5633,Pave,111500,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,7,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,,0.0,TA,81,BrkTil,TA,50,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,TA,,1925.0,844,0,0,844,0.0,0.0,1,0,2,1,TA,5,Typ,Detchd,Unf,1,5
2648,2006,70,RM,50.0,9000,Pave,124000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,6,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,0,BrkTil,Fa,0,No,Unf,0.0,Unf,0.0,636.0,636.0,GasA,TA,,1937.0,1089,661,0,1750,0.0,0.0,1,0,3,1,Ex,8,Typ,Detchd,Unf,1,5
2649,2006,20,RM,60.0,7200,Pave,105000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,8,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,0,CBlock,TA,0,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,,1952.0,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,Detchd,RFn,1,5
2650,2006,50,RM,40.0,4400,Pave,116000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,10,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,0,BrkTil,Fa,0,No,Unf,0.0,Unf,0.0,648.0,648.0,GasA,TA,,1990.0,734,384,0,1118,0.0,0.0,1,0,2,1,TA,6,Typ,Detchd,Unf,1,5
2651,2006,70,RM,42.0,7614,Pave,96900,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,3,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,0,BrkTil,TA,0,Mn,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,,1930.0,714,662,0,1376,0.0,0.0,1,0,2,1,TA,7,Typ,Detchd,Unf,1,5
2652,2006,190,RM,50.0,6000,Pave,135500,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,2fmCon,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,CBlock,TA,0,Av,GLQ,576.0,Unf,0.0,384.0,960.0,GasA,TA,,1976.0,960,0,0,960,1.0,0.0,1,0,3,1,TA,5,Typ,Detchd,Unf,1,5
2653,2006,50,RM,50.0,6000,Pave,139000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,8,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,0,PConc,TA,24,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,,1976.0,816,750,0,1566,0.0,0.0,1,1,5,1,Gd,7,Typ,Detchd,Unf,1,5
2654,2006,30,RM,52.0,7830,Pave,61500,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,0,BrkTil,Fa,0,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,,1921.0,492,0,0,492,1.0,0.0,1,0,1,1,TA,3,Typ,Detchd,Unf,1,5
2655,2006,50,RM,56.0,9576,Pave,120000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,5,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,0,CBlock,Fa,0,No,Rec,310.0,Unf,0.0,460.0,770.0,GasA,TA,,1945.0,885,297,0,1182,0.0,0.0,1,1,3,1,TA,5,Typ,Detchd,Unf,1,5
2656,2006,20,RM,49.0,5820,Pave,126175,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,7,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,98,CBlock,TA,142,No,ALQ,256.0,Unf,0.0,906.0,1162.0,GasA,Ex,,1955.0,1163,0,0,1163,1.0,0.0,1,0,3,1,TA,6,Typ,Attchd,Unf,1,1
2657,2006,30,RM,48.0,5747,Pave,64000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,6,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,PConc,TA,112,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Gd,,1938.0,840,0,0,840,0.0,0.0,1,0,2,1,Fa,5,Typ,Detchd,Unf,1,5
2658,2006,190,RM,69.0,9142,Pave,137000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,4,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,60,Stone,Fa,0,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Gd,,1910.0,908,1020,0,1928,0.0,0.0,2,0,4,2,Fa,9,Typ,Detchd,Unf,1,5
2659,2006,70,RM,60.0,9600,Pave,87000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,5,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,,0.0,TA,0,BrkTil,TA,0,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,,1920.0,1095,679,0,1774,1.0,0.0,2,0,4,2,TA,8,Min2,2Types,Unf,1,0
2660,2006,75,RM,60.0,10800,Pave,163000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,10,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,341,BrkTil,Gd,0,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,TA,1914.0,880,888,0,1768,0.0,0.0,1,1,2,1,TA,6,Typ,Detchd,Unf,1,5
2661,2006,75,RM,70.0,6300,Pave,155000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,7,1Fam,2.5Unf,7,6,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,341,BrkTil,TA,0,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,,1910.0,1226,878,0,2104,0.0,0.0,2,0,5,1,TA,9,Typ,Detchd,Unf,1,5
2662,2006,50,RM,63.0,5000,Pave,79000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,4,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,BrkTil,TA,0,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,,1940.0,889,551,0,1440,0.0,0.0,1,0,3,1,TA,6,Typ,Attchd,Unf,1,1
2663,2006,75,RM,65.0,8850,Pave,144000,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,7,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,0,BrkTil,TA,0,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,Gd,1916.0,815,875,0,1690,0.0,0.0,1,0,3,1,TA,7,Typ,Detchd,Unf,1,5
2664,2006,70,RM,60.0,3600,Pave,114504,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,10,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,158,CBlock,TA,0,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Ex,,1930.0,684,684,0,1368,0.0,0.0,1,0,3,1,TA,7,Typ,Detchd,Unf,1,5
2665,2006,70,RM,60.0,7200,Pave,157000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,10,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,BrkTil,Fa,36,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Ex,,1989.0,998,764,0,1762,1.0,0.0,1,1,4,1,Gd,8,Typ,Detchd,Unf,1,5
2666,2006,30,RM,84.0,11340,Pave,125000,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,3,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,0,BrkTil,TA,0,No,Unf,0.0,Unf,0.0,1200.0,1200.0,GasA,TA,,1923.0,1200,0,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,Detchd,Unf,1,5
